date;heure;PA04C;A1;AUT;AUB;BASCH;PA01H
;;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3
30/09/2019;10;n/d;0;0;0;n/d;n/d
30/09/2019;11;n/d;1;0;0;n/d;n/d
30/09/2019;12;n/d;1;0;0;n/d;n/d
30/09/2019;13;n/d;0;0;0;n/d;n/d
30/09/2019;14;n/d;0;0;0;n/d;n/d
30/09/2019;15;n/d;0;0;0;n/d;n/d
30/09/2019;16;n/d;1;0;0;n/d;n/d
30/09/2019;17;n/d;1;1;0;n/d;n/d
30/09/2019;18;n/d;0;1;0;n/d;n/d
30/09/2019;19;n/d;0;0;0;n/d;n/d
30/09/2019;20;n/d;0;0;0;n/d;n/d
30/09/2019;21;n/d;0;0;0;n/d;n/d
30/09/2019;22;n/d;0;0;0;n/d;n/d
30/09/2019;23;n/d;0;0;0;n/d;n/d
30/09/2019;24;n/d;0;0;0;n/d;n/d
01/10/2019;1;n/d;0;0;0;n/d;n/d
01/10/2019;2;n/d;0;0;0;n/d;n/d
01/10/2019;3;n/d;0;0;0;n/d;n/d
01/10/2019;4;n/d;0;0;0;n/d;n/d
01/10/2019;5;n/d;0;0;0;n/d;n/d
01/10/2019;6;n/d;0;0;0;n/d;n/d
01/10/2019;7;n/d;1;0;0;n/d;n/d
01/10/2019;8;n/d;1;1;0;n/d;n/d
01/10/2019;9;n/d;0;0;0;n/d;n/d
01/10/2019;10;n/d;0;0;0;n/d;n/d
01/10/2019;11;n/d;0;0;0;n/d;n/d
01/10/2019;12;n/d;0;0;0;n/d;n/d
01/10/2019;13;n/d;0;0;0;n/d;n/d
01/10/2019;14;n/d;0;0;0;n/d;n/d
01/10/2019;15;n/d;0;n/d;0;n/d;n/d
01/10/2019;16;n/d;1;1;0;n/d;n/d
01/10/2019;17;n/d;1;1;0;n/d;n/d
01/10/2019;18;n/d;1;1;0;n/d;n/d
01/10/2019;19;n/d;0;0;0;n/d;n/d
01/10/2019;20;n/d;0;0;0;n/d;n/d
01/10/2019;21;n/d;0;0;0;n/d;n/d
01/10/2019;22;n/d;0;0;0;n/d;n/d
01/10/2019;23;n/d;0;0;0;n/d;n/d
01/10/2019;24;n/d;0;0;0;n/d;n/d
02/10/2019;1;n/d;0;0;0;n/d;n/d
02/10/2019;2;n/d;0;0;0;n/d;n/d
02/10/2019;3;n/d;0;0;0;n/d;n/d
02/10/2019;4;n/d;0;0;0;n/d;n/d
02/10/2019;5;n/d;0;0;0;n/d;n/d
02/10/2019;6;n/d;0;0;0;n/d;n/d
02/10/2019;7;n/d;0;1;0;n/d;n/d
02/10/2019;8;n/d;0;1;0;n/d;n/d
02/10/2019;9;n/d;0;0;0;n/d;n/d
02/10/2019;10;n/d;0;0;0;n/d;n/d
02/10/2019;11;n/d;0;0;0;n/d;n/d
02/10/2019;12;n/d;0;0;0;n/d;n/d
02/10/2019;13;n/d;0;0;0;n/d;n/d
02/10/2019;14;n/d;0;0;0;n/d;n/d
02/10/2019;15;n/d;0;0;0;n/d;n/d
02/10/2019;16;n/d;0;0;0;n/d;n/d
02/10/2019;17;n/d;0;1;0;n/d;n/d
02/10/2019;18;n/d;0;1;0;n/d;n/d
02/10/2019;19;n/d;0;0;0;n/d;n/d
02/10/2019;20;n/d;0;1;0;n/d;n/d
02/10/2019;21;n/d;0;1;0;n/d;n/d
02/10/2019;22;n/d;0;1;0;n/d;n/d
02/10/2019;23;n/d;0;0;0;n/d;n/d
02/10/2019;24;n/d;0;0;0;n/d;n/d
03/10/2019;1;n/d;0;0;0;n/d;n/d
03/10/2019;2;n/d;0;0;0;n/d;n/d
03/10/2019;3;n/d;0;0;0;n/d;n/d
03/10/2019;4;n/d;0;0;0;n/d;n/d
03/10/2019;5;n/d;0;1;0;n/d;n/d
03/10/2019;6;n/d;1;1;0;n/d;n/d
03/10/2019;7;n/d;1;2;0;n/d;n/d
03/10/2019;8;n/d;1;1;n/d;n/d;n/d
03/10/2019;9;n/d;1;1;n/d;n/d;n/d
03/10/2019;10;n/d;1;0;0;n/d;n/d
03/10/2019;11;n/d;1;0;0;n/d;n/d
03/10/2019;12;n/d;0;0;0;n/d;n/d
03/10/2019;13;n/d;0;0;0;n/d;n/d
03/10/2019;14;n/d;0;0;0;n/d;n/d
03/10/2019;15;n/d;0;0;0;n/d;0
03/10/2019;16;n/d;0;1;0;n/d;0
03/10/2019;17;n/d;1;1;0;n/d;0
03/10/2019;18;n/d;0;1;0;n/d;0
03/10/2019;19;n/d;0;1;0;n/d;0
03/10/2019;20;n/d;0;1;0;n/d;0
03/10/2019;21;n/d;0;0;0;n/d;0
03/10/2019;22;n/d;0;0;0;n/d;0
03/10/2019;23;n/d;0;0;0;n/d;0
03/10/2019;24;n/d;0;0;0;n/d;0
04/10/2019;1;n/d;0;0;0;n/d;0
04/10/2019;2;n/d;0;0;0;n/d;0
04/10/2019;3;n/d;0;0;0;n/d;0
04/10/2019;4;n/d;0;0;0;n/d;0
04/10/2019;5;n/d;0;0;0;n/d;0
04/10/2019;6;n/d;1;0;0;n/d;0
04/10/2019;7;n/d;1;1;0;n/d;0
04/10/2019;8;n/d;1;1;0;n/d;0
04/10/2019;9;n/d;1;0;0;n/d;n/d
04/10/2019;10;n/d;0;0;0;n/d;n/d
04/10/2019;11;n/d;0;0;0;n/d;n/d
04/10/2019;12;n/d;0;0;0;n/d;n/d
04/10/2019;13;n/d;0;0;0;n/d;n/d
04/10/2019;14;n/d;1;0;0;n/d;n/d
04/10/2019;15;n/d;1;0;0;n/d;n/d
04/10/2019;16;n/d;0;0;0;n/d;n/d
04/10/2019;17;n/d;1;0;0;n/d;n/d
04/10/2019;18;n/d;1;0;0;n/d;n/d
04/10/2019;19;n/d;1;0;0;n/d;n/d
04/10/2019;20;n/d;0;0;0;n/d;n/d
04/10/2019;21;n/d;0;0;0;n/d;n/d
04/10/2019;22;n/d;0;0;0;n/d;n/d
04/10/2019;23;n/d;0;0;0;n/d;n/d
04/10/2019;24;n/d;0;0;0;n/d;n/d
05/10/2019;1;n/d;0;0;0;n/d;0
05/10/2019;2;n/d;0;0;0;n/d;0
05/10/2019;3;n/d;0;0;0;n/d;0
05/10/2019;4;n/d;1;0;0;n/d;0
05/10/2019;5;n/d;0;0;0;n/d;0
05/10/2019;6;n/d;0;0;0;n/d;0
05/10/2019;7;n/d;0;0;0;n/d;0
05/10/2019;8;n/d;1;0;0;n/d;0
05/10/2019;9;n/d;1;0;0;n/d;0
05/10/2019;10;n/d;1;0;0;n/d;0
05/10/2019;11;n/d;1;1;0;n/d;0
05/10/2019;12;n/d;1;1;0;n/d;0
05/10/2019;13;n/d;0;0;0;n/d;0
05/10/2019;14;n/d;0;1;0;n/d;0
05/10/2019;15;n/d;0;0;0;n/d;0
05/10/2019;16;n/d;1;0;0;n/d;0
05/10/2019;17;n/d;1;1;0;n/d;0
05/10/2019;18;n/d;1;1;0;n/d;0
05/10/2019;19;n/d;1;1;0;n/d;0
05/10/2019;20;n/d;1;1;0;n/d;0
05/10/2019;21;n/d;1;1;0;n/d;0
05/10/2019;22;n/d;1;1;0;n/d;0
05/10/2019;23;n/d;0;0;0;n/d;0
05/10/2019;24;n/d;0;0;0;n/d;0
06/10/2019;1;n/d;0;0;0;n/d;0
06/10/2019;2;n/d;0;0;0;n/d;0
06/10/2019;3;n/d;0;0;0;n/d;0
06/10/2019;4;n/d;0;0;0;n/d;0
06/10/2019;5;n/d;0;0;0;n/d;0
06/10/2019;6;n/d;0;0;0;n/d;0
06/10/2019;7;n/d;0;0;0;n/d;0
06/10/2019;8;n/d;0;0;0;n/d;0
06/10/2019;9;n/d;0;0;0;n/d;0
06/10/2019;10;n/d;0;0;0;n/d;0
06/10/2019;11;n/d;0;0;0;n/d;0
06/10/2019;12;n/d;0;0;0;n/d;0
06/10/2019;13;n/d;0;0;0;n/d;0
06/10/2019;14;n/d;0;0;0;n/d;0
06/10/2019;15;n/d;0;0;0;n/d;0
06/10/2019;16;n/d;0;0;0;n/d;0
06/10/2019;17;n/d;0;0;0;n/d;0
06/10/2019;18;n/d;0;0;0;n/d;0
06/10/2019;19;n/d;0;0;0;n/d;0
06/10/2019;20;n/d;0;0;0;n/d;0
06/10/2019;21;n/d;0;0;0;n/d;0
06/10/2019;22;n/d;0;0;0;n/d;0
06/10/2019;23;n/d;0;0;0;n/d;0
06/10/2019;24;n/d;0;0;0;n/d;0
07/10/2019;1;n/d;0;0;0;n/d;0
07/10/2019;2;n/d;0;0;0;n/d;0
07/10/2019;3;n/d;0;0;0;n/d;0
07/10/2019;4;n/d;0;0;0;n/d;0
07/10/2019;5;n/d;0;0;0;n/d;0
07/10/2019;6;n/d;0;0;0;n/d;0
07/10/2019;7;n/d;1;1;0;n/d;0
07/10/2019;8;n/d;1;1;0;n/d;0
07/10/2019;9;n/d;1;0;0;n/d;n/d
07/10/2019;10;n/d;1;0;0;n/d;n/d
07/10/2019;11;n/d;1;0;0;n/d;n/d
07/10/2019;12;n/d;1;0;0;n/d;n/d
07/10/2019;13;n/d;0;0;0;n/d;n/d
07/10/2019;14;n/d;1;0;0;n/d;n/d
07/10/2019;15;n/d;1;0;0;n/d;n/d
07/10/2019;16;n/d;1;0;0;n/d;n/d
07/10/2019;17;n/d;1;1;0;n/d;n/d
07/10/2019;18;n/d;1;0;0;n/d;n/d
07/10/2019;19;n/d;0;0;0;n/d;n/d
07/10/2019;20;n/d;0;0;0;n/d;n/d
07/10/2019;21;n/d;0;0;0;n/d;n/d
07/10/2019;22;n/d;0;0;0;n/d;n/d
07/10/2019;23;n/d;0;0;0;n/d;n/d
07/10/2019;24;n/d;0;0;0;n/d;n/d
08/10/2019;1;n/d;0;0;0;n/d;0
08/10/2019;2;n/d;0;0;0;n/d;0
08/10/2019;3;n/d;0;0;0;n/d;0
08/10/2019;4;n/d;0;0;0;n/d;0
08/10/2019;5;n/d;0;0;0;n/d;0
08/10/2019;6;n/d;0;0;0;n/d;0
08/10/2019;7;n/d;0;1;0;n/d;0
08/10/2019;8;n/d;1;1;0;n/d;0
08/10/2019;9;n/d;1;0;0;n/d;0
08/10/2019;10;n/d;0;0;0;n/d;n/d
08/10/2019;11;n/d;0;0;0;n/d;n/d
08/10/2019;12;n/d;1;0;0;n/d;0
08/10/2019;13;n/d;1;0;0;n/d;0
08/10/2019;14;n/d;0;0;0;n/d;0
08/10/2019;15;n/d;1;0;0;n/d;0
08/10/2019;16;n/d;1;1;0;n/d;0
08/10/2019;17;n/d;1;1;0;n/d;0
08/10/2019;18;n/d;1;1;0;n/d;0
08/10/2019;19;n/d;1;1;0;n/d;0
08/10/2019;20;n/d;0;0;0;n/d;0
08/10/2019;21;n/d;0;0;0;n/d;0
08/10/2019;22;n/d;0;0;0;n/d;0
08/10/2019;23;n/d;0;0;0;n/d;0
08/10/2019;24;n/d;0;0;0;n/d;0
09/10/2019;1;n/d;0;0;0;n/d;0
09/10/2019;2;n/d;0;0;0;n/d;0
09/10/2019;3;n/d;0;0;0;n/d;0
09/10/2019;4;n/d;0;0;0;n/d;0
09/10/2019;5;n/d;0;0;0;n/d;0
09/10/2019;6;n/d;0;0;0;n/d;0
09/10/2019;7;n/d;1;1;0;n/d;0
09/10/2019;8;n/d;1;1;0;n/d;0
09/10/2019;9;n/d;0;0;0;n/d;0
09/10/2019;10;n/d;0;0;0;n/d;0
09/10/2019;11;n/d;0;0;0;n/d;0
09/10/2019;12;n/d;0;0;0;n/d;0
09/10/2019;13;n/d;0;0;0;n/d;0
09/10/2019;14;n/d;0;0;0;n/d;0
09/10/2019;15;n/d;0;0;0;n/d;0
09/10/2019;16;n/d;1;0;0;n/d;0
09/10/2019;17;n/d;1;1;0;n/d;0
09/10/2019;18;n/d;1;1;0;n/d;0
09/10/2019;19;n/d;1;1;0;n/d;0
09/10/2019;20;n/d;0;0;0;n/d;0
09/10/2019;21;n/d;0;0;0;n/d;0
09/10/2019;22;n/d;0;0;0;n/d;0
09/10/2019;23;n/d;0;0;0;n/d;0
09/10/2019;24;n/d;0;0;0;n/d;0
10/10/2019;1;n/d;0;0;0;n/d;0
10/10/2019;2;n/d;0;0;0;n/d;0
10/10/2019;3;n/d;0;0;0;n/d;0
10/10/2019;4;n/d;0;0;0;n/d;0
10/10/2019;5;n/d;0;0;0;n/d;0
10/10/2019;6;n/d;1;0;0;n/d;0
10/10/2019;7;n/d;1;1;0;n/d;0
10/10/2019;8;n/d;1;1;0;n/d;1
10/10/2019;9;n/d;1;0;0;n/d;0
10/10/2019;10;n/d;1;n/d;n/d;n/d;0
10/10/2019;11;n/d;1;n/d;n/d;n/d;0
10/10/2019;12;n/d;0;n/d;n/d;n/d;0
10/10/2019;13;n/d;0;n/d;n/d;n/d;0
10/10/2019;14;n/d;0;0;0;n/d;0
10/10/2019;15;n/d;1;0;0;n/d;0
10/10/2019;16;n/d;1;0;0;n/d;0
10/10/2019;17;n/d;1;1;0;n/d;0
10/10/2019;18;n/d;1;1;0;n/d;0
10/10/2019;19;n/d;1;1;0;n/d;0
10/10/2019;20;n/d;0;1;0;n/d;0
10/10/2019;21;n/d;0;1;0;n/d;0
10/10/2019;22;n/d;0;1;0;n/d;0
10/10/2019;23;n/d;0;1;0;n/d;0
10/10/2019;24;n/d;0;0;0;n/d;0
11/10/2019;1;n/d;0;0;0;n/d;0
11/10/2019;2;n/d;0;0;n/d;n/d;0
11/10/2019;3;n/d;0;0;n/d;n/d;0
11/10/2019;4;n/d;0;0;n/d;n/d;0
11/10/2019;5;n/d;0;0;n/d;n/d;0
11/10/2019;6;n/d;0;0;n/d;n/d;0
11/10/2019;7;n/d;1;1;n/d;n/d;0
11/10/2019;8;n/d;1;1;n/d;n/d;0
11/10/2019;9;n/d;0;0;n/d;n/d;0
11/10/2019;10;n/d;0;0;n/d;n/d;0
11/10/2019;11;n/d;1;0;n/d;n/d;0
11/10/2019;12;n/d;0;0;n/d;n/d;0
11/10/2019;13;n/d;0;0;n/d;n/d;0
11/10/2019;14;n/d;0;0;n/d;n/d;0
11/10/2019;15;n/d;1;0;0;n/d;0
11/10/2019;16;n/d;1;0;0;n/d;0
11/10/2019;17;n/d;1;1;0;n/d;0
11/10/2019;18;n/d;0;1;0;n/d;0
11/10/2019;19;n/d;0;1;0;n/d;0
11/10/2019;20;n/d;0;1;0;n/d;0
11/10/2019;21;n/d;1;0;0;n/d;0
11/10/2019;22;n/d;1;0;0;n/d;0
11/10/2019;23;n/d;1;1;0;n/d;0
11/10/2019;24;n/d;0;0;0;n/d;0
12/10/2019;1;n/d;0;0;0;n/d;0
12/10/2019;2;n/d;0;0;0;n/d;0
12/10/2019;3;n/d;0;0;0;n/d;0
12/10/2019;4;n/d;0;0;0;n/d;0
12/10/2019;5;n/d;0;0;0;n/d;0
12/10/2019;6;n/d;0;0;0;n/d;0
12/10/2019;7;n/d;0;0;0;n/d;0
12/10/2019;8;n/d;0;0;0;n/d;0
12/10/2019;9;n/d;0;0;0;n/d;0
12/10/2019;10;n/d;1;0;0;n/d;0
12/10/2019;11;n/d;0;0;0;n/d;0
12/10/2019;12;n/d;0;0;0;n/d;0
12/10/2019;13;n/d;0;0;0;n/d;0
12/10/2019;14;n/d;0;0;0;n/d;0
12/10/2019;15;n/d;1;0;0;n/d;0
12/10/2019;16;n/d;0;0;0;n/d;0
12/10/2019;17;n/d;1;0;0;n/d;0
12/10/2019;18;n/d;1;1;0;n/d;0
12/10/2019;19;n/d;1;1;0;n/d;0
12/10/2019;20;n/d;1;1;0;n/d;0
12/10/2019;21;n/d;1;1;0;n/d;1
12/10/2019;22;n/d;1;1;0;n/d;1
12/10/2019;23;n/d;1;1;0;n/d;1
12/10/2019;24;n/d;1;1;0;n/d;0
13/10/2019;1;n/d;1;0;0;n/d;0
13/10/2019;2;n/d;0;0;n/d;n/d;0
13/10/2019;3;n/d;0;0;n/d;n/d;0
13/10/2019;4;n/d;0;0;n/d;n/d;0
13/10/2019;5;n/d;0;0;n/d;n/d;0
13/10/2019;6;n/d;0;0;n/d;n/d;0
13/10/2019;7;n/d;0;0;n/d;n/d;0
13/10/2019;8;n/d;0;0;n/d;n/d;0
13/10/2019;9;n/d;0;0;n/d;n/d;0
13/10/2019;10;n/d;0;0;n/d;n/d;0
13/10/2019;11;n/d;0;0;n/d;n/d;0
13/10/2019;12;n/d;0;0;n/d;n/d;0
13/10/2019;13;n/d;0;0;n/d;n/d;0
13/10/2019;14;n/d;0;0;n/d;n/d;0
13/10/2019;15;n/d;0;0;0;n/d;0
13/10/2019;16;n/d;0;0;0;n/d;0
13/10/2019;17;n/d;1;1;0;n/d;0
13/10/2019;18;n/d;1;0;0;n/d;0
13/10/2019;19;n/d;1;0;0;n/d;0
13/10/2019;20;n/d;0;0;0;n/d;0
13/10/2019;21;n/d;0;0;0;n/d;0
13/10/2019;22;n/d;0;0;0;n/d;0
13/10/2019;23;n/d;0;0;0;n/d;0
13/10/2019;24;n/d;0;0;0;n/d;0
14/10/2019;1;n/d;0;0;0;n/d;0
14/10/2019;2;n/d;0;0;0;n/d;0
14/10/2019;3;n/d;0;0;0;n/d;0
14/10/2019;4;n/d;0;n/d;0;n/d;0
14/10/2019;5;n/d;0;0;0;n/d;0
14/10/2019;6;n/d;0;0;0;n/d;0
14/10/2019;7;n/d;1;0;0;n/d;0
14/10/2019;8;n/d;1;0;0;n/d;0
14/10/2019;9;n/d;0;0;0;n/d;0
14/10/2019;10;n/d;0;0;0;n/d;0
14/10/2019;11;n/d;0;0;0;n/d;0
14/10/2019;12;n/d;0;0;0;n/d;0
14/10/2019;13;n/d;1;0;0;n/d;0
14/10/2019;14;n/d;0;0;0;n/d;0
14/10/2019;15;n/d;0;0;0;n/d;0
14/10/2019;16;n/d;1;0;0;n/d;0
14/10/2019;17;n/d;1;1;0;n/d;0
14/10/2019;18;n/d;0;0;n/d;n/d;0
14/10/2019;19;n/d;1;0;n/d;n/d;0
14/10/2019;20;n/d;0;0;n/d;n/d;0
14/10/2019;21;n/d;1;0;n/d;n/d;0
14/10/2019;22;n/d;1;0;n/d;n/d;0
14/10/2019;23;n/d;0;0;n/d;n/d;0
14/10/2019;24;n/d;0;0;n/d;n/d;0
15/10/2019;1;n/d;0;0;n/d;n/d;0
15/10/2019;2;n/d;0;0;0;n/d;0
15/10/2019;3;n/d;0;0;0;n/d;0
15/10/2019;4;n/d;0;0;0;n/d;0
15/10/2019;5;n/d;0;0;0;n/d;0
15/10/2019;6;n/d;1;1;0;n/d;0
15/10/2019;7;n/d;1;1;0;n/d;0
15/10/2019;8;n/d;1;1;0;n/d;0
15/10/2019;9;n/d;1;1;0;n/d;0
15/10/2019;10;n/d;1;0;0;n/d;0
15/10/2019;11;n/d;1;0;0;n/d;0
15/10/2019;12;n/d;0;0;0;n/d;0
15/10/2019;13;n/d;1;0;0;n/d;0
15/10/2019;14;n/d;0;0;0;n/d;0
15/10/2019;15;n/d;0;0;0;n/d;0
15/10/2019;16;n/d;0;0;0;n/d;0
15/10/2019;17;n/d;1;1;0;n/d;0
15/10/2019;18;n/d;0;1;0;n/d;0
15/10/2019;19;n/d;0;0;0;n/d;0
15/10/2019;20;n/d;0;0;0;n/d;0
15/10/2019;21;n/d;0;0;0;n/d;0
15/10/2019;22;n/d;0;0;0;n/d;0
15/10/2019;23;n/d;0;0;0;n/d;0
15/10/2019;24;n/d;0;0;0;n/d;0
16/10/2019;1;n/d;0;0;0;n/d;0
16/10/2019;2;n/d;0;0;0;n/d;0
16/10/2019;3;n/d;0;0;0;n/d;0
16/10/2019;4;n/d;0;0;0;n/d;0
16/10/2019;5;n/d;0;0;0;n/d;0
16/10/2019;6;n/d;0;0;0;n/d;0
16/10/2019;7;n/d;0;0;0;n/d;0
16/10/2019;8;n/d;0;0;0;n/d;0
16/10/2019;9;n/d;0;0;0;n/d;0
16/10/2019;10;n/d;0;0;0;n/d;0
16/10/2019;11;n/d;0;0;0;n/d;0
16/10/2019;12;n/d;0;0;0;n/d;0
16/10/2019;13;n/d;0;0;0;n/d;0
16/10/2019;14;n/d;0;0;0;n/d;0
16/10/2019;15;n/d;0;0;0;n/d;0
16/10/2019;16;n/d;0;0;0;n/d;0
16/10/2019;17;n/d;0;0;0;n/d;0
16/10/2019;18;n/d;0;0;0;n/d;0
16/10/2019;19;n/d;0;0;0;n/d;0
16/10/2019;20;n/d;0;0;0;n/d;0
16/10/2019;21;n/d;0;0;0;n/d;0
16/10/2019;22;n/d;0;0;0;n/d;0
16/10/2019;23;n/d;0;0;0;n/d;0
16/10/2019;24;n/d;0;0;0;n/d;0
17/10/2019;1;n/d;0;0;0;n/d;0
17/10/2019;2;n/d;0;0;0;n/d;0
17/10/2019;3;n/d;0;0;0;n/d;0
17/10/2019;4;n/d;0;0;0;n/d;0
17/10/2019;5;n/d;0;0;0;n/d;0
17/10/2019;6;n/d;0;1;0;n/d;0
17/10/2019;7;n/d;0;1;0;n/d;0
17/10/2019;8;n/d;0;1;0;n/d;0
17/10/2019;9;n/d;0;1;0;n/d;0
17/10/2019;10;n/d;0;0;0;n/d;0
17/10/2019;11;n/d;0;0;0;n/d;0
17/10/2019;12;n/d;0;0;0;n/d;0
17/10/2019;13;n/d;0;1;0;n/d;0
17/10/2019;14;n/d;0;0;0;n/d;0
17/10/2019;15;n/d;0;0;0;n/d;0
17/10/2019;16;n/d;0;0;0;n/d;0
17/10/2019;17;n/d;0;1;0;n/d;0
17/10/2019;18;n/d;0;1;0;n/d;0
17/10/2019;19;n/d;0;1;0;n/d;0
17/10/2019;20;n/d;0;0;0;n/d;0
17/10/2019;21;n/d;0;0;0;n/d;0
17/10/2019;22;n/d;0;0;0;n/d;0
17/10/2019;23;n/d;0;0;0;n/d;0
17/10/2019;24;n/d;0;0;0;n/d;0
18/10/2019;1;n/d;0;0;0;n/d;0
18/10/2019;2;n/d;0;0;0;n/d;0
18/10/2019;3;n/d;0;0;0;n/d;0
18/10/2019;4;n/d;0;0;0;n/d;0
18/10/2019;5;n/d;0;0;0;n/d;0
18/10/2019;6;n/d;0;0;0;n/d;0
18/10/2019;7;n/d;1;1;0;n/d;0
18/10/2019;8;n/d;1;1;0;n/d;0
18/10/2019;9;n/d;0;0;0;n/d;0
18/10/2019;10;n/d;0;0;0;n/d;0
18/10/2019;11;n/d;0;0;0;n/d;0
18/10/2019;12;n/d;0;0;0;n/d;0
18/10/2019;13;n/d;0;0;0;n/d;0
18/10/2019;14;n/d;1;0;0;n/d;0
18/10/2019;15;n/d;0;0;0;n/d;0
18/10/2019;16;n/d;1;0;0;n/d;0
18/10/2019;17;n/d;0;1;0;n/d;0
18/10/2019;18;n/d;0;1;0;n/d;0
18/10/2019;19;n/d;0;0;0;n/d;0
18/10/2019;20;n/d;0;0;0;n/d;0
18/10/2019;21;n/d;0;0;0;n/d;0
18/10/2019;22;n/d;0;0;0;n/d;0
18/10/2019;23;n/d;0;0;0;n/d;0
18/10/2019;24;n/d;0;0;0;n/d;0
19/10/2019;1;n/d;0;0;0;n/d;0
19/10/2019;2;n/d;0;0;0;n/d;0
19/10/2019;3;n/d;0;0;0;n/d;0
19/10/2019;4;n/d;0;0;0;n/d;0
19/10/2019;5;n/d;0;0;0;n/d;0
19/10/2019;6;n/d;0;0;0;n/d;0
19/10/2019;7;n/d;0;0;0;n/d;0
19/10/2019;8;n/d;0;0;0;n/d;0
19/10/2019;9;n/d;0;0;0;n/d;0
19/10/2019;10;n/d;0;0;0;n/d;0
19/10/2019;11;n/d;0;0;0;n/d;0
19/10/2019;12;n/d;0;0;0;n/d;0
19/10/2019;13;n/d;0;0;0;n/d;0
19/10/2019;14;n/d;1;0;0;n/d;0
19/10/2019;15;n/d;0;0;0;n/d;0
19/10/2019;16;n/d;0;0;0;n/d;0
19/10/2019;17;n/d;0;1;0;n/d;0
19/10/2019;18;n/d;1;1;0;n/d;0
19/10/2019;19;n/d;1;1;0;n/d;0
19/10/2019;20;n/d;1;1;0;n/d;0
19/10/2019;21;n/d;1;1;0;n/d;0
19/10/2019;22;n/d;1;0;0;n/d;0
19/10/2019;23;n/d;0;1;0;n/d;0
19/10/2019;24;n/d;0;0;0;n/d;0
20/10/2019;1;n/d;0;0;0;n/d;0
20/10/2019;2;n/d;0;0;0;n/d;n/d
20/10/2019;3;n/d;0;0;0;n/d;0
20/10/2019;4;n/d;0;0;0;n/d;0
20/10/2019;5;n/d;n/d;0;0;n/d;0
20/10/2019;6;n/d;0;0;0;n/d;0
20/10/2019;7;n/d;0;0;0;n/d;0
20/10/2019;8;n/d;0;0;0;n/d;0
20/10/2019;9;n/d;0;0;0;n/d;0
20/10/2019;10;n/d;0;0;0;n/d;0
20/10/2019;11;n/d;0;0;0;n/d;0
20/10/2019;12;n/d;0;0;0;n/d;0
20/10/2019;13;n/d;0;0;0;n/d;0
20/10/2019;14;n/d;0;0;0;n/d;0
20/10/2019;15;n/d;0;0;0;n/d;0
20/10/2019;16;n/d;0;0;0;n/d;0
20/10/2019;17;n/d;0;0;0;n/d;0
20/10/2019;18;n/d;n/d;0;0;n/d;0
20/10/2019;19;n/d;0;0;0;n/d;0
20/10/2019;20;n/d;0;0;0;n/d;0
20/10/2019;21;n/d;0;0;0;n/d;0
20/10/2019;22;n/d;0;0;0;n/d;0
20/10/2019;23;n/d;0;0;0;n/d;0
20/10/2019;24;n/d;0;0;0;n/d;0
21/10/2019;1;n/d;0;0;0;n/d;0
21/10/2019;2;n/d;0;0;0;n/d;n/d
21/10/2019;3;n/d;0;0;0;n/d;0
21/10/2019;4;n/d;0;0;0;n/d;0
21/10/2019;5;n/d;0;0;0;n/d;0
21/10/2019;6;n/d;0;0;0;n/d;0
21/10/2019;7;n/d;0;1;0;n/d;0
21/10/2019;8;n/d;1;1;0;n/d;0
21/10/2019;9;n/d;0;0;0;n/d;0
21/10/2019;10;n/d;1;0;0;n/d;0
21/10/2019;11;n/d;0;0;0;n/d;0
21/10/2019;12;n/d;0;0;0;n/d;0
21/10/2019;13;n/d;0;0;0;n/d;0
21/10/2019;14;n/d;0;0;0;n/d;0
21/10/2019;15;n/d;0;0;0;n/d;0
21/10/2019;16;n/d;1;1;0;n/d;0
21/10/2019;17;n/d;1;1;0;n/d;0
21/10/2019;18;n/d;1;1;0;n/d;0
21/10/2019;19;n/d;1;1;0;n/d;0
21/10/2019;20;n/d;1;1;0;n/d;0
21/10/2019;21;n/d;0;1;0;n/d;0
21/10/2019;22;n/d;0;1;0;n/d;0
21/10/2019;23;n/d;0;1;0;n/d;0
21/10/2019;24;n/d;0;0;0;n/d;0
22/10/2019;1;n/d;1;0;0;n/d;0
22/10/2019;2;n/d;0;0;1;n/d;n/d
22/10/2019;3;n/d;1;0;1;n/d;0
22/10/2019;4;n/d;1;0;1;n/d;0
22/10/2019;5;n/d;1;0;1;n/d;0
22/10/2019;6;n/d;1;1;0;n/d;0
22/10/2019;7;n/d;1;1;0;n/d;0
22/10/2019;8;n/d;1;1;0;n/d;0
22/10/2019;9;n/d;1;1;0;n/d;0
22/10/2019;10;n/d;1;1;0;n/d;1
22/10/2019;11;n/d;1;1;0;n/d;0
22/10/2019;12;n/d;1;1;0;n/d;0
22/10/2019;13;n/d;1;1;0;n/d;0
22/10/2019;14;n/d;1;1;0;n/d;0
22/10/2019;15;n/d;1;1;0;n/d;0
22/10/2019;16;n/d;0;1;0;n/d;0
22/10/2019;17;n/d;0;1;0;n/d;0
22/10/2019;18;n/d;0;1;0;n/d;0
22/10/2019;19;n/d;0;1;0;n/d;0
22/10/2019;20;n/d;0;0;0;n/d;0
22/10/2019;21;n/d;0;0;0;n/d;0
22/10/2019;22;n/d;0;0;0;n/d;0
22/10/2019;23;n/d;0;0;0;n/d;0
22/10/2019;24;n/d;0;0;0;n/d;0
23/10/2019;1;n/d;0;0;0;n/d;0
